Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2023,"Brenton Doyle","COL",126,431,10,48,48,22,0.051044083,0.350348027,0.140350877,0.294605809,0.203007518,0.25,0.343358395,0.2573041712569299,,44.85420964801586,3.1590317022055387,-26.28573336100144,17.442233204841614,0.5784071624462499,"Brenton Doyle",25479,686668
2022,"Daulton Varsho","ARI",151,592,27,79,74,16,0.077702702,0.244932432,0.207156309,0.269230769,0.235404896,0.30220713,0.442561205,0.32278947646022854,,106.3111882556776,2.19588033715263,6.536774602019872,14.64103078842163,4.361908029316553,"Daulton Varsho",19918,662139
2024,"Pete Crow-Armstrong","CHC",123,410,10,46,47,27,0.051219512,0.23902439,0.147849463,0.292134831,0.236559139,0.286069651,0.384408602,0.2894473162293434,,87.03000305892458,4.9198931604623795,-1.4390510499347853,14.100229144096375,2.717710904276387,"Pete Crow-Armstrong",27769,691718
2024,"Daulton Varsho","TOR",136,513,18,73,58,10,0.093567251,0.26705653,0.193899782,0.262295081,0.213507625,0.29296875,0.407407407,0.304275134421608,,99.17202960769652,1.5935116037726402,1.107509913779103,13.735884726047516,3.2991573831772887,"Daulton Varsho",19918,662139
2024,"Jacob Young","WSN",150,521,3,75,36,33,0.057581573,0.195777351,0.074786325,0.320547945,0.256410256,0.31640625,0.331196581,0.2896075388416648,,84.95606118084855,4.267804026603699,-5.104806407102306,13.333782196044922,2.641720046356846,"Jacob Young",29931,696285
2024,"Jose Siri","TBR",130,448,18,50,47,14,0.069196428,0.379464285,0.179104477,0.261467889,0.186567164,0.254504504,0.365671641,0.2707812407532254,,78.31388509339176,1.5310149937868118,-9.585415989034074,12.72566831111908,1.8667002897336187,"Jose Siri",17452,642350
2022,"Jose Siri","- - -",104,325,7,53,24,14,0.061538461,0.332307692,0.126245847,0.304812834,0.212624584,0.267692307,0.338870431,0.26819428865726175,,74.92302051209977,3.610330313909799,-5.560864712636885,12.513916000723839,1.8092990322045786,"Jose Siri",17452,642350
2024,"Brenton Doyle","COL",149,603,23,82,72,30,0.07628524,0.253731343,0.186346863,0.315508021,0.260147601,0.317195325,0.446494464,0.3279812993811923,,97.31541457559823,5.354366824030876,3.4185875999884647,12.05164623260498,3.6715993718225244,"Brenton Doyle",25479,686668
2022,"Myles Straw","CLE",152,596,0,72,32,21,0.090604026,0.145973154,0.052336449,0.261061946,0.220560747,0.291245791,0.272897196,0.25701519766640585,,65.36715869675572,5.799330586567521,-17.428129675938294,11.591745853424072,1.366386600060864,"Myles Straw",17620,664702
2024,"Michael Siani","STL",124,334,2,42,20,20,0.062874251,0.275449101,0.05704698,0.321951219,0.228187919,0.284829721,0.285234899,0.25681112332978856,,63.985872693226376,2.828036792576313,-11.555995408197708,10.726224780082703,1.0630132248046111,"Michael Siani",22557,672279
2024,"Michael A. Taylor","PIT",113,300,5,35,21,12,0.076666666,0.35,0.096654275,0.288343558,0.19330855,0.253378378,0.289962825,0.24189622176660075,,49.89253717057174,2.612010031938553,-15.363654398436967,9.555437326431274,0.43191602308227817,"Michael A. Taylor",11489,572191
2023,"Kevin Kiermaier","TOR",129,408,8,58,36,14,0.071078431,0.210784313,0.154054054,0.321428571,0.264864864,0.321867321,0.418918918,0.32002447878699336,,103.91640710775144,3.103149339556694,5.017760435355691,9.109553813934326,2.80630212176264,"Kevin Kiermaier",11038,595281
2023,"Daulton Varsho","TOR",158,581,20,65,61,16,0.077452667,0.232358003,0.168880456,0.256,0.220113851,0.284974093,0.388994307,0.29256000492033357,,84.88017826309598,2.363248241599649,-8.162558248308418,8.997982740402222,2.0734616181214607,"Daulton Varsho",19918,662139
2023,"Joey Wiemer","MIL",132,410,13,48,42,11,0.087804878,0.282926829,0.158038147,0.258333333,0.204359673,0.282926829,0.36239782,0.2836983487373445,,75.35027812823239,0.6465901006013155,-11.873698449642273,8.903726696968079,1.092951235884431,"Joey Wiemer",27690,686894
2024,"Jake Meyers","HOU",148,513,13,51,61,11,0.06822612,0.228070175,0.14099783,0.262686567,0.219088937,0.286274509,0.360086767,0.28458094643611537,,85.51589887204575,2.2047908008098602,-6.297080391273768,8.765381097793579,2.021085778317203,"Jake Meyers",20308,676694
2023,"Luis Robert Jr.","CHW",145,595,38,90,80,20,0.050420168,0.28907563,0.278388279,0.313609467,0.263736263,0.315254237,0.542124542,0.35812751604960513,,128.4771516630258,-0.13069286849349737,20.171646928914715,8.742753267288208,4.92138247539896,"Luis Robert Jr.",20043,673357
2024,"Kevin Kiermaier","- - -",116,281,5,31,26,6,0.042704626,0.306049822,0.115830116,0.272189349,0.196911196,0.237226277,0.312741312,0.2408609912343269,,54.28529892576336,-0.0735793486237526,-14.91235877489692,8.669137060642242,0.32241770023660965,"Kevin Kiermaier",11038,595281
2023,"Jose Siri","TBR",101,364,25,58,56,12,0.054945054,0.357142857,0.272189349,0.268817204,0.221893491,0.26721763,0.49408284,0.31864430063683796,,105.64747969408702,2.2500167884863913,4.713154196685109,8.599702715873718,2.5743690393212693,"Jose Siri",17452,642350
2024,"Johan Rojas","PHI",120,363,3,47,32,25,0.035812672,0.190082644,0.079881657,0.296992481,0.24260355,0.278873239,0.322485207,0.26546722213986895,,67.75466887101899,4.775706671178341,-9.221286493109107,8.399681448936462,1.1635948456470258,"Johan Rojas",24336,679032
2023,"Tommy Edman","STL",137,528,13,69,47,27,0.066287878,0.159090909,0.150313153,0.274611398,0.248434237,0.306666666,0.39874739,0.30557404299273744,,91.86527269485502,2.8342578215524554,-2.4867681584741383,8.358899116516113,2.374456090369397,"Tommy Edman",19470,669242
2022,"Brett Phillips","- - -",83,225,5,22,15,7,0.071111111,0.417777777,0.104477612,0.233009708,0.144278606,0.21719457,0.248756218,0.21275441328324884,,36.869999057564684,1.4411167778307572,-14.542890075750714,8.310553044080734,0.0928030778403426,"Brett Phillips",14735,621433
2024,"Jarren Duran","BOS",160,735,21,111,75,34,0.073469387,0.217687074,0.207153502,0.344827586,0.284649776,0.341961852,0.491803278,0.3568673902286514,,129.02292667113866,8.364949248731136,32.7730592004383,7.921176195144653,6.7332789694996205,"Jarren Duran",24617,680776
2022,"Michael A. Taylor","KCR",124,456,9,49,43,4,0.076754385,0.239035087,0.103864734,0.321070234,0.253623188,0.31277533,0.357487922,0.29729710617779637,,88.12803568039766,0.5924972854554653,-5.499430808954203,7.860771417617798,1.762208464905629,"Michael A. Taylor",11489,572191
2024,"Harrison Bader","NYM",143,437,12,57,51,17,0.048054919,0.217391304,0.136815921,0.275747508,0.236318407,0.28375286,0.373134328,0.2853290042199126,,85.22619263496502,-1.653030350804329,-9.37334771135856,7.653524041175842,1.325333487436162,"Harrison Bader",18030,664056
2022,"Trent Grisham","SDP",152,524,17,58,53,7,0.108778625,0.286259541,0.157427938,0.23076923,0.184035476,0.284332688,0.341463414,0.28032233999219053,,82.61711825811967,1.8789938311092556,-8.703777897350383,7.554580450057983,1.7720366113598032,"Trent Grisham",18564,663757
2023,"Harrison Bader","- - -",98,344,7,44,40,20,0.049418604,0.171511627,0.115987461,0.260700389,0.231974921,0.274052478,0.347962382,0.27077067002610633,,67.82164759422402,3.558214819524437,-9.8235741630103,7.554142206907272,0.9507651655173882,"Harrison Bader",18030,664056
2023,"Fernando Tatis Jr.","SDP",141,635,25,91,78,29,0.083464566,0.222047244,0.191304348,0.298543689,0.257391304,0.321766561,0.448695652,0.3317382063023299,,111.62626590023154,3.0435984903015196,12.18962455062958,7.357575416564941,4.10062348174972,"Fernando Tatis Jr.",19709,665487
2024,"Blake Perkins","MIL",121,434,6,54,43,23,0.096774193,0.248847926,0.091383812,0.312727272,0.240208877,0.315668202,0.331592689,0.28822558540119586,,83.29002984196227,2.418835051357746,-6.253313092565209,6.947206735610962,1.564298976459395,"Blake Perkins",19921,663368
2023,"Kyle Isbel","KCR",91,313,5,45,34,7,0.054313099,0.188498402,0.140410959,0.282608695,0.239726027,0.282051282,0.380136986,0.2860939934467658,,74.61286475480343,2.744991503190249,-6.776184919239892,6.855662107467651,1.0800742678933941,"Kyle Isbel",21614,664728
2024,"Jackson Merrill","SDP",156,593,24,77,90,16,0.048903878,0.170320404,0.207581228,0.31797235,0.292418772,0.32597623,0.5,0.351507786788097,,129.9322099362613,3.729309692978859,24.95465480375193,6.497332572937012,5.287766076171051,"Jackson Merrill",29490,701538
2024,"Garrett Hampson","KCR",113,231,0,16,16,7,0.06060606,0.255411255,0.070422535,0.314102564,0.230046948,0.27510917,0.300469483,0.25504547097276914,,58.72621381488669,1.4417875930666924,-9.467387123667404,6.445569032803178,0.48320428938235616,"Garrett Hampson",19262,641658
2024,"Colton Cowser","BAL",153,561,24,77,69,9,0.092691622,0.306595365,0.204408818,0.316993464,0.242484969,0.320855614,0.446893787,0.3314574734042923,,119.56889962719454,1.118081457912922,13.679389740425647,6.368252754211426,4.00189551721443,"Colton Cowser",29591,681297
2022,"Kyle Isbel","KCR",106,278,5,32,28,9,0.057553956,0.269784172,0.12890625,0.275280898,0.2109375,0.263537906,0.33984375,0.2653265694418539,,65.55750785237541,-0.15498958993703127,-10.929727306179075,6.32279372215271,0.4394659393173035,"Kyle Isbel",21614,664728
2024,"Wilyer Abreu","BOS",132,447,15,59,58,8,0.089485458,0.279642058,0.205513784,0.325757575,0.253132832,0.322147651,0.458646616,0.33560124473017067,,114.06388563739888,1.3051110357046127,8.498250102714104,6.270179271697998,3.064189197615291,"Wilyer Abreu",23772,677800
2022,"Michael Harris II","ATL",114,441,19,75,64,20,0.047619047,0.242630385,0.217391304,0.361111111,0.297101449,0.338636363,0.514492753,0.36750358031554653,,137.3300739975453,5.1359734404832125,24.2628390375401,6.24826192855835,4.796455192456443,"Michael Harris II",25931,671739
2023,"Blake Perkins","MIL",67,168,4,28,20,5,0.136904761,0.273809523,0.132867133,0.29032258,0.216783216,0.325301204,0.349650349,0.3034892344331167,,88.61777470452836,0.7816767538897693,-1.587267915789817,6.154355764389038,1.0246146374981409,"Blake Perkins",19921,663368
2023,"Michael A. Taylor","MIN",129,388,21,48,51,13,0.067010309,0.335051546,0.222535212,0.27804878,0.219718309,0.277922077,0.442253521,0.3075469349885916,,94.59946519231728,3.012037073727697,0.5013009366353258,6.093709111213684,1.9866916404403654,"Michael A. Taylor",11489,572191
2024,"Michael Harris II","ATL",110,470,16,58,48,10,0.04893617,0.2,0.154545455,0.3003003,0.263636363,0.304255319,0.418181818,0.3120455870242007,,98.50172511333591,-1.3497176207602024,-2.191792365796525,5.891400456428528,1.9985353998209332,"Michael Harris II",25931,671739
2022,"Cedric Mullins","BAL",156,672,16,89,64,34,0.069940476,0.1875,0.144736842,0.299363057,0.258223684,0.31838565,0.402960526,0.3151489918914692,,107.78097418210886,1.7663488681428134,7.650320775146106,5.8473533391952515,3.6487717506607584,"Cedric Mullins",17929,656775
2023,"Alex Call","WSN",128,439,8,43,38,9,0.120728929,0.177676537,0.106666666,0.230240549,0.2,0.307339449,0.306666666,0.280149260108624,,73.710887600171,-0.5810660631395876,-14.878526431470291,5.840050429105759,0.5860692317968909,"Alex Call",19296,669743
2024,"Jonny DeLuca","TBR",107,362,6,29,31,16,0.066298342,0.212707182,0.114457832,0.26506024,0.216867469,0.277777777,0.331325301,0.26887733275511805,,76.9746373265509,0.649684228003025,-8.887510662149179,5.785231828689575,0.925903555549891,"Jonny DeLuca",26365,676356
2022,"Mauricio Dubón","- - -",104,265,5,31,24,2,0.049056603,0.113207547,0.098765432,0.220657276,0.213991769,0.251908396,0.312757201,0.24799051607838113,,59.07930460754074,0.08996672369539738,-12.161208782612206,5.546824157238007,0.19979138836264404,"Mauricio Dubon",16530,643289
2022,"Jackie Bradley Jr.","- - -",132,370,4,30,38,2,0.064864864,0.208108108,0.107558139,0.25095057,0.203488372,0.255434782,0.311046511,0.25150789741588675,,56.032861357188814,-0.9390247231349349,-19.245185408554356,5.315019249916077,-0.23392769141014505,"Jackie Bradley Jr.",12984,598265
2022,"Jeff McNeil","NYM",148,589,9,73,62,4,0.067911714,0.103565365,0.127579738,0.352564102,0.326454033,0.382003395,0.454033771,0.3651558885566231,,140.45996407911096,-0.15166223840788007,27.53605515531681,5.24120020866394,5.568972033393872,"Jeff McNeil",15362,643446
2024,"Kyle Isbel","KCR",136,426,8,62,42,11,0.063380281,0.206572769,0.138020834,0.275862068,0.229166666,0.287081339,0.3671875,0.28624969877694784,,80.67590489464632,4.035183914005756,-5.384023769184665,5.16660463809967,1.4441856242998188,"Kyle Isbel",21614,664728
2024,"Mauricio Dubón","HOU",137,428,4,45,47,3,0.037383177,0.128504672,0.092039801,0.298850574,0.268656716,0.296470588,0.360696517,0.2863087520879858,,86.73127265224035,-1.5936606004834175,-8.09164473260741,5.016209363937378,1.1559018307996967,"Mauricio Dubon",16530,643289
2023,"Jake Meyers","HOU",112,341,10,42,33,5,0.076246334,0.258064516,0.155339806,0.283018867,0.226537216,0.296187683,0.381877022,0.2967231222960956,,87.96183875184926,0.7337121078744531,-4.184951407342174,4.9934903383255005,1.2486855763159215,"Jake Meyers",20308,676694
2024,"Jazz Chisholm Jr.","- - -",147,621,24,74,73,40,0.085346215,0.244766505,0.179715302,0.30927835,0.256227758,0.323671497,0.43594306,0.32729744707996195,,109.56829919710812,6.160512946546078,12.94951875443269,4.9744561314582825,3.9876037494330134,"Jazz Chisholm Jr.",20454,665862
2022,"Oswaldo Cabrera","NYY",44,171,6,21,19,3,0.087719298,0.257309941,0.181818182,0.304761904,0.246753246,0.311764705,0.428571428,0.3222640780841603,,110.18946092074908,0.269624981097877,2.2303408400830405,4.946075201034546,1.3213511933570095,"Oswaldo Cabrera",21707,665828
2022,"Max Kepler","MIN",115,446,9,54,43,3,0.10986547,0.147982062,0.121134021,0.249211356,0.226804123,0.31838565,0.347938144,0.2980848578924543,,93.79754070807071,-1.1732048164121807,-4.2861116616631065,4.840662002563477,1.539294244387463,"Max Kepler",12144,596146
2022,"Marwin Gonzalez","NYY",86,207,6,20,18,3,0.06763285,0.260869565,0.135869565,0.222222222,0.184782608,0.25490196,0.320652173,0.25660039747462554,,63.83228078552546,0.34071728913113475,-8.084067410988473,4.804592490196228,0.3430687964656747,"Marwin Gonzalez",5497,503556
2022,"Alek Thomas","ARI",113,411,8,45,39,4,0.05352798,0.180048661,0.112860892,0.263157894,0.230971128,0.274939172,0.34383202,0.2718594081500441,,71.48651710929514,2.0341192740015686,-11.58153316628763,4.725114822387695,0.7646409814364791,"Alek Thomas",23792,677950
2022,"Albert Almora Jr.","CIN",64,235,5,26,29,3,0.072340425,0.19574468,0.125581396,0.26060606,0.223255813,0.282051282,0.348837209,0.27900941784565264,,71.50630866088564,0.13945350889116526,-7.6402481656597345,4.68528413772583,0.5385640819441997,"Albert Almora Jr.",14109,546991
2023,"Michael Harris II","ATL",138,539,18,76,57,20,0.046382189,0.187384044,0.184158416,0.334190231,0.293069306,0.330855018,0.477227722,0.3447199068699913,,115.43292633711408,4.9910273919813335,15.296205597034325,4.6715247631073,3.817302838179564,"Michael Harris II",25931,671739
2023,"Sal Frelick","MIL",57,223,3,29,24,7,0.125560538,0.165919282,0.104712042,0.285714285,0.246073298,0.340807174,0.35078534,0.30938356473306905,,92.56924045883167,1.106551559176296,-0.9462951874569185,4.606099843978882,1.1204865679809284,"Sal Frelick",29622,686217
2022,"Eli White","TEX",47,117,3,16,10,12,0.094017094,0.35042735,0.104761904,0.29032258,0.2,0.273504273,0.304761904,0.2603141436210045,,66.47766508184243,1.8411002471111715,-2.5724438048777394,4.601917028427124,0.6016187238599529,"Eli White",19346,642201
2022,"Jake Meyers","HOU",52,160,1,13,15,2,0.04375,0.3375,0.086666667,0.34375,0.226666666,0.26875,0.313333333,0.25750905126333234,,66.01583240116355,0.08293782267719507,-6.035829838594468,4.483546733856201,0.3683409329467039,"Jake Meyers",20308,676694
2023,"James Outman","LAD",151,567,23,86,70,16,0.119929453,0.319223985,0.188405798,0.342756183,0.248447204,0.352733686,0.436853002,0.34430457288300614,,118.06143307005411,3.43088509561494,16.11773269306744,4.460671305656433,3.973063695620109,"James Outman",24770,681546
2022,"José Azocar","SDP",98,216,0,24,10,5,0.055555555,0.203703703,0.074257426,0.327044025,0.257425742,0.297674418,0.331683168,0.2780291851176772,,81.04911791878612,-0.5896100606769323,-5.345475367957106,4.431797981262207,0.6842633869709966,"Jose Azocar",18821,640492
2023,"Steven Kwan","CLE",158,718,5,93,54,21,0.097493036,0.104456824,0.101880878,0.294326241,0.268025078,0.340306834,0.369905956,0.31304805753947973,,98.9767621398649,4.287929964251816,3.4076240424863187,4.406701564788818,3.238659478080154,"Steven Kwan",24610,680757
2023,"Julio Rodríguez","SEA",155,714,32,102,103,37,0.06582633,0.245098039,0.209480123,0.32962138,0.275229357,0.333333333,0.48470948,0.3474612170356815,,127.93797307317917,5.23093086341396,29.13245989107894,4.314005613327026,5.780930850259218,"Julio Rodriguez",23697,677594
2022,"Aristides Aquino","CIN",80,276,10,24,30,2,0.061594202,0.365942028,0.166023166,0.277027027,0.196911196,0.246376811,0.362934362,0.26657857022423675,,63.00641469156943,-0.2452541529200971,-12.10790838114163,4.251505136489868,0.1720235850426584,"Aristides Aquino",15482,606157
2022,"Victor Robles","WSN",132,407,6,42,33,15,0.041769041,0.255528255,0.087431694,0.292307692,0.224043715,0.272727272,0.311475409,0.2601173584810411,,65.46828217079593,2.2672100635245442,-14.061766231128747,4.22234582901001,0.4369885363373397,"Victor Robles",18363,645302
2022,"Harrison Bader","- - -",86,313,5,38,30,17,0.047923322,0.198083067,0.106164383,0.299559471,0.25,0.293929712,0.356164383,0.2862703008011888,,84.32134558282341,4.6478803949430585,-0.9574028934882222,4.203422516584396,1.4571116614444288,"Harrison Bader",18030,664056
2024,"Parker Meadows","DET",82,298,9,39,28,9,0.083892617,0.255033557,0.188888889,0.306451612,0.244444444,0.309764309,0.433333333,0.32112619310918483,,110.86816094720524,2.9837684854865074,6.689533976449714,4.141215920448303,2.1445348205831447,"Parker Meadows",23800,678009
2023,"Jackie Bradley Jr.","KCR",43,113,1,10,6,0,0.044247787,0.256637168,0.076190476,0.173333333,0.133333333,0.1875,0.209523809,0.18048859547291482,,1.415448601073373,-0.24266589293256402,-13.590779254481586,4.111836891621351,-0.5581466851085716,"Jackie Bradley Jr.",12984,598265
2022,"Kyle Tucker","HOU",150,609,30,71,107,25,0.096880131,0.155993431,0.220588235,0.26128266,0.257352941,0.330033003,0.477941176,0.3476341959844,,129.64229271781184,3.1909198206849396,23.504965627854503,4.066321849822998,4.917240746702364,"Kyle Tucker",18345,663656
2023,"Johan Rojas","PHI",59,164,2,24,23,14,0.030487804,0.25609756,0.127516779,0.409523809,0.302013422,0.341772151,0.429530201,0.3352182330209998,,109.66978620966461,3.2500394308008254,5.214662223609402,3.974583685398102,1.4719724054774728,"Johan Rojas",24336,679032
2024,"Willi Castro","MIN",158,635,12,89,60,14,0.08031496,0.236220472,0.137992832,0.315,0.247311827,0.331230283,0.385304659,0.3171236067540262,,107.53783062221416,-0.6244473606348038,4.85233782602251,3.9372363090515137,3.0939562592173977,"Willi Castro",17338,650489
2022,"Julio Rodríguez","SEA",132,560,28,84,75,25,0.071428571,0.258928571,0.225048924,0.345132743,0.283757338,0.344642857,0.508806262,0.366144234113556,,147.51493447290923,3.595086427871138,33.53741038568424,3.8932745456695557,5.789723337206313,"Julio Rodriguez",23697,677594
2022,"Mark Contreras","MIN",28,61,3,9,6,1,0.016393442,0.344262295,0.172413793,0.114285714,0.120689655,0.147540983,0.293103448,0.18914738541743795,,16.889971894954183,0.4138933443464339,-5.291040431041706,3.8861996829509735,0.055064492015903306,"Mark Contreras",20122,676628
2022,"Cristian Pache","OAK",91,260,3,18,18,2,0.057692307,0.269230769,0.074688797,0.220238095,0.165975103,0.217898832,0.2406639,0.2073656304337171,,33.02596068437495,-0.4236202919855714,-20.01870674410226,3.8442658185958862,-0.8348543267823246,"Cristian Pache",19948,665506
2023,"TJ Friedl","CIN",138,556,18,73,66,27,0.084532374,0.161870503,0.18852459,0.308093994,0.278688524,0.352189781,0.467213114,0.3526914141513748,,115.46671261726016,6.050561748445034,16.704036122655097,3.745441198348999,3.9229386606317367,"TJ Friedl",19522,670770
2022,"Corbin Carroll","ARI",32,115,4,13,14,2,0.069565217,0.269565217,0.240384616,0.333333333,0.259615384,0.330434782,0.5,0.35757199733153633,,130.09458166501372,1.4946009176783264,5.515586509488429,3.7123743295669556,1.384284558424357,"Corbin Carroll",25878,682998
2024,"Julio Rodríguez","SEA",143,613,20,76,68,24,0.061990212,0.254486133,0.135802469,0.34351145,0.273368606,0.324632952,0.409171075,0.32055336402522194,,115.65391237264376,1.9659316018223763,12.94559383892632,3.6331329345703125,3.822660278071029,"Julio Rodriguez",23697,677594
2022,"Chas McCormick","HOU",119,407,14,47,44,4,0.113022113,0.26044226,0.161559888,0.308333333,0.245125348,0.331695331,0.406685236,0.32624547619198696,,114.54230552436265,-1.7236999520100653,4.936618842237174,3.575921058654785,2.245343734456363,"Chas McCormick",19599,676801
2023,"Parker Meadows","DET",37,145,3,19,13,8,0.117241379,0.255172413,0.136,0.302325581,0.232,0.331034482,0.368,0.30807118862867355,,95.47491587834091,1.9239856963977218,1.1377961992348544,3.563056528568268,0.9654397351033257,"Parker Meadows",23800,678009
2023,"Jacob Young","WSN",33,121,0,9,12,13,0.082644628,0.181818181,0.08411215,0.317647058,0.252336448,0.322033898,0.336448598,0.2943086932271214,,83.20314748736173,3.7474412051960826,1.22958028582214,3.4790038466453552,0.8794849232513346,"Jacob Young",29931,696285
2022,"Jonathan Davis","MIL",37,91,0,9,4,7,0.153846153,0.285714285,0.013157895,0.34,0.22368421,0.344444444,0.236842105,0.27828339205847846,,77.14939137929402,1.0288792541250587,-1.387057328633936,3.4761636555194855,0.5480423317554165,"Jonathan Davis",15104,641505
2023,"Trent Grisham","SDP",153,555,13,67,50,15,0.135135135,0.277477477,0.153518123,0.264026402,0.198294243,0.314545454,0.351812366,0.29884223851290614,,89.57332967851623,1.471362367272377,-5.697612913557821,3.4163007736206055,1.652893049469281,"Trent Grisham",18564,663757
2024,"Cristian Pache","- - -",88,183,1,13,16,1,0.092896174,0.349726775,0.078787878,0.316831683,0.2,0.273224043,0.278787878,0.2495609665177559,,56.469545139295626,0.3059708960354328,-9.240900635651396,3.338575741276145,0.019807903382142007,"Cristian Pache",19948,665506
2022,"Jake Marisnick","PIT",31,82,2,9,6,2,0.048780487,0.292682926,0.155844156,0.31372549,0.233766233,0.271604938,0.389610389,0.282720060646534,,77.95494491750328,0.10917397448793054,-1.9910780235552359,3.1513185501098633,0.41800662625466894,"Jake Marisnick",11339,545350
2022,"Cody Bellinger","LAD",144,550,19,70,68,14,0.069090909,0.272727272,0.178571428,0.255131964,0.21031746,0.265454545,0.388888888,0.2840438552336259,,83.17133736170112,2.800941974390298,-7.952776422983648,3.1421713829040527,1.4815146342642123,"Cody Bellinger",15998,641355
2024,"Sal Frelick","MIL",145,524,2,66,32,18,0.07442748,0.148854961,0.075789474,0.305555555,0.258947368,0.319845857,0.334736842,0.29205405206808926,,85.8668503354287,3.252498611807823,-5.603377437875192,3.1343894004821777,1.5471763861193435,"Sal Frelick",29622,686217
2024,"Jackson Chourio","MIL",148,573,21,80,79,22,0.068062827,0.211169284,0.189393939,0.319587628,0.274621212,0.326923076,0.464015151,0.33854969905715593,,117.16160785662413,3.9548012390732765,15.713895737352692,3.09812068939209,3.9135535413975946,"Jackson Chourio",28806,694192
2022,"Tyrone Taylor","MIL",120,405,17,49,51,3,0.054320987,0.251851851,0.209115282,0.27237354,0.233243967,0.286419753,0.442359249,0.31449396831017956,,101.90925233817538,1.6385670057497919,2.5369566149107587,3.051869958639145,2.0496743204415773,"Tyrone Taylor",13675,621438
2023,"Cade Marlowe","SEA",34,100,3,14,11,4,0.12,0.33,0.181818182,0.346153846,0.238636363,0.33,0.420454545,0.3270511317253113,,113.79129556559361,0.8940378972329199,2.5465233476734292,3.0377169847488403,0.8993861125221722,"Cade Marlowe",25505,687799
2024,"Steward Berroa","TOR",28,45,0,7,1,6,0.177777777,0.311111111,0.027027027,0.304347826,0.189189189,0.333333333,0.216216216,0.2679501374562581,,73.62028492533453,0.5153155028820038,-0.8429611057151203,2.997546970844269,0.3774475157730576,"Steward Berroa",22766,672642
2022,"Byron Buxton","MIN",92,382,28,61,51,6,0.089005235,0.303664921,0.302941177,0.243654822,0.223529411,0.306282722,0.526470588,0.3559195634894346,,134.62762882587776,3.2276828181929886,18.112841191039493,2.9785680770874023,3.4830597377297625,"Byron Buxton",14161,621439
2023,"Jake Marisnick","- - -",46,83,2,10,10,2,0.036144578,0.253012048,0.171052631,0.296296296,0.236842105,0.280487804,0.407894736,0.29420522727617404,,85.98447097204989,-0.4862103736959398,-1.911410305018196,2.9157746601849794,0.38423663974740924,"Jake Marisnick",11339,545350
2023,"Drew Waters","KCR",98,337,8,40,32,16,0.080118694,0.317507418,0.149006622,0.321052631,0.228476821,0.299703264,0.377483443,0.2958220158557156,,81.35557031988284,1.155005764681846,-6.373548451893139,2.909193515777588,0.808901689663762,"Drew Waters",20505,671221
2023,"Adolis García","TEX",148,632,39,108,107,9,0.102848101,0.276898734,0.263063063,0.279538904,0.245045045,0.327531645,0.508108108,0.3541630371650563,,126.25508678697113,1.3986181016080081,21.2807575164267,2.8988871574401855,4.575984141272627,"Adolis Garcia",19287,666969
2024,"Steven Kwan","CLE",122,540,14,83,44,12,0.098148148,0.094444444,0.133333334,0.303614457,0.291666666,0.368029739,0.425,0.3494486094185854,,130.84328170592786,0.18573454767465591,19.242972105376975,2.8382530212402344,4.139620150643063,"Steven Kwan",24610,680757
2022,"Lars Nootbaar","STL",108,347,14,53,40,4,0.146974063,0.204610951,0.220689656,0.247619047,0.227586206,0.340057636,0.448275862,0.34196578405496014,,122.54488842361658,0.4884818885475397,9.57764570567863,2.664578437805176,2.538759743152052,"Lars Nootbaar",21454,663457
2023,"Brett Wisely","SFG",51,131,2,10,8,2,0.06870229,0.305343511,0.091666666,0.240506329,0.175,0.23076923,0.266666666,0.22188952290094816,,36.26639662051166,-0.6277459287084639,-10.971024628644304,2.6536972522735596,-0.38554571428496237,"Brett Wisely",27735,689172
2023,"Zach McKinstry","DET",148,518,9,60,35,16,0.084942084,0.218146718,0.120689655,0.284057971,0.230603448,0.302325581,0.351293103,0.28896557857361876,,82.23239876366637,1.1134316409006715,-9.914425632826967,2.586106926202774,1.0435935821256208,"Zach McKinstry",19392,656716
2024,"Jake McCarthy","ARI",142,495,8,66,56,25,0.062626262,0.157575757,0.115384615,0.328690807,0.285067873,0.348979591,0.400452488,0.3292398854998723,,109.63283087810511,4.550231516361237,10.252142314530305,2.5751516819000244,3.0272033678257873,"Jake McCarthy",21622,664983
2022,"Adam Duvall","ATL",86,315,12,39,36,0,0.066666666,0.32063492,0.18815331,0.27840909,0.212543554,0.276190476,0.400696864,0.2952282627423604,,87.9100702552128,-0.3313204674050212,-4.755988542220342,2.515915632247925,0.9025866011525939,"Adam Duvall",10950,594807
2023,"Dairon Blanco","KCR",69,138,3,19,18,24,0.072463768,0.239130434,0.193548387,0.329545454,0.258064516,0.323529411,0.451612903,0.33302044079584237,,107.13861401694795,2.918038713745773,4.098428831964299,2.5134878158569336,1.1320284818366304,"Dairon Blanco",19779,680118
2022,"Bradley Zimmer","- - -",109,117,2,18,5,3,0.042735042,0.384615384,0.104761905,0.189655172,0.123809523,0.206896551,0.228571428,0.20275421594751292,,26.73991137997073,0.4299758751876652,-9.242401856423916,2.502467080950737,-0.3144774144087538,"Bradley Zimmer",16221,605548
